route,change
OSL-JSY 2.0
MOL-DUB 2.0
AES-HAJ 2.0
TOS-DEN 2.0
KSU-ORK 2.0
OSL-GUW 2.0
EVE-LIS 2.0
HOV-CME 2.0
BDU-GOT 2.0
HOV-CDG 2.0
TOS-RNN 2.0
TRD-HKG 2.0
FRO-NCE 2.0
KSU-BHX 2.0
KSU-VLC 2.0
TRD-YWG 2.0
HOV-MAN 2.0
TRD-TFS 2.0
SVG-CPT 2.0
TOS-KLR 2.0
SSJ-HEL 2.0
BGO-TIA 2.0
KKN-ABZ 2.0
SVG-TKU 2.0
LKN-VNO 2.0
EVE-EWR 2.0
TRD-MSY 2.0
TOS-ADB 2.0
FDE-LHR 2.0
LYR-WAW 2.0
SKN-MAN 2.0
OSY-BLL 2.0
KRS-LIM 2.0
FRO-FRA 2.0
OSL-YLW 2.0
ALF-GVA 2.0
FRO-PRG 2.0
KRS-BIO 2.0
VAW-AAL 2.0
MOL-VIE 2.0
KRS-HNL 2.0
SOG-RIX 2.0
SVG-TIA 2.0
OSL-BKI 2.0
RVK-GDN 2.0
KRS-HAJ 2.0
EVE-OVD 2.0
TRD-DTW 2.0
TOS-YYT 2.0
OSL-IKA 1.98
SVG-GVA 1.96
TOS-RIX 1.96
BGO-VCE 1.96
AES-FRA 1.95
OSL-GVA 1.95
SVG-BRU 1.95
TRD-VIE 1.94
OSL-YOW 1.93
SVG-SXF 1.93
BGO-BRS 1.92
TOS-GVA 1.92
BGO-AMS 1.91
BGO-GOT 1.9
OSL-IAH 1.9
TRD-RIX 1.9
BGO-STR 1.89
AES-ATH 1.89
FRO-LHR 1.89
SVG-YYZ 1.89
SVG-DUS 1.88
MOL-PLQ 1.88
OSL-GOA 1.88
OSL-VNO 1.87
SVG-GDN 1.87
BGO-FCO 1.87
BOO-GOT 1.86
BGO-LUX 1.86
BOO-BLL 1.85
OSL-KCH 1.85
AES-HAM 1.84
OSL-AUH 1.83
TOS-FAE 1.83
FRO-FAE 1.83
EVE-GOT 1.83
SVG-JFK 1.83
OSL-JER 1.83
OSL-HAJ 1.83
OSL-BHX 1.83
TRD-BIO 1.82
TRD-PRG 1.81
BGO-BCN 1.81
BGO-FAE 1.81
BGO-KRK 1.81
TRD-KRK 1.8
KRS-KUL 1.8
FDE-ARN 1.8
SVG-WAW 1.79
SVG-RIX 1.79
BGO-ARN 1.79
SVG-BLL 1.79
OSL-IAD 1.78
SVG-AAL 1.77
SVG-BCN 1.77
OSL-VIE 1.77
TOS-TLL 1.76
OSL-WAW 1.76
BGO-WAW 1.75
ALF-ZAG 1.75
BGO-MEX 1.75
LYR-GDN 1.75
SVG-RNN 1.75
FRO-EDI 1.75
HOV-HAM 1.75
FRO-HAM 1.75
KKN-HAM 1.75
TRD-GDN 1.74
BGO-MAN 1.74
BOO-OTP 1.73
SVG-PRN 1.73
OSL-PUF 1.73
TRD-MXP 1.72
SVG-AMS 1.72
SVG-SEA 1.71
KRS-MSY 1.71
TOS-HAJ 1.71
BGO-RIX 1.71
OSL-SEA 1.7
HAU-AMS 1.7
TRD-MNL 1.7
OSL-BGW 1.7
OSL-VCE 1.7
KRS-RIX 1.69
BGO-LYS 1.69
AES-CDG 1.68
TRD-CDG 1.68
OSL-GOT 1.68
TRD-BSL 1.67
FRO-AAL 1.67
KRS-MXP 1.67
KSU-MAN 1.67
MOL-BUD 1.67
AES-LPA 1.67
SVG-FOR 1.67
HOV-KEF 1.67
OSL-LWO 1.67
KRS-DOH 1.67
OSL-ALG 1.67
AES-SYY 1.67
OSL-VPS 1.67
MQN-AAR 1.67
SOG-FRA 1.67
OSL-STL 1.67
BDU-DUB 1.67
OSL-ORD 1.66
OSL-DEN 1.66
TOS-ARN 1.65
SVG-KUN 1.65
MQN-CPH 1.65
SVG-AYT 1.64
BGO-BLL 1.63
OSL-MXP 1.63
OSL-TLL 1.63
BOO-ARN 1.63
BGO-CHQ 1.63
BGO-TLL 1.62
SVG-BSL 1.62
OSL-CGK 1.61
AES-MNL 1.61
TOS-VIE 1.6
KSU-RIX 1.6
OSL-ORK 1.6
BGO-LJU 1.6
BDU-IST 1.6
TOS-IST 1.6
OSL-CUN 1.6
AES-VNO 1.6
SVG-EWR 1.59
BGO-LIS 1.59
SVG-MAD 1.58
BGO-SXF 1.57
TRD-AMS 1.57
TOS-CEB 1.57
TRD-CHQ 1.57
BOO-WAW 1.57
TRD-SOF 1.57
OSL-KWI 1.57
HAU-TLL 1.56
BOO-HEL 1.56
EVE-ARN 1.56
TRD-VCE 1.56
OSL-FCO 1.55
TRD-VNO 1.55
OSL-TPE 1.55
EVE-ZRH 1.55
SVG-TXL 1.55
KSU-FRA 1.55
OSL-ANC 1.55
OSL-SJJ 1.54
OSL-RIX 1.54
TOS-CDG 1.53
SVG-KRK 1.53
FRO-ARN 1.53
OSL-KBL 1.53
OSL-FLR 1.52
OSL-BRU 1.52
SVG-TLS 1.52
OSL-KRK 1.51
OSL-KIV 1.5
BGO-SIN 1.5
BDU-TXL 1.5
KRS-PLQ 1.5
SVG-BOM 1.5
KSU-GOT 1.5
OSL-OVD 1.5
EVE-MAN 1.5
OSL-RDU 1.5
BOO-STR 1.5
TRD-SIN 1.5
KSU-HEL 1.5
BOO-LLA 1.5
HAU-CAI 1.5
TOS-VBY 1.5
OSL-CHS 1.5
OSL-TLH 1.5
SVG-SCL 1.5
BGO-AUS 1.5
SDN-ABZ 1.5
OSL-MLX 1.5
OSL-BHM 1.5
OSL-LEX 1.5
LKL-ARN 1.5
EVE-BEG 1.5
KKN-LIN 1.5
OSL-ECP 1.5
BGO-LIM 1.5
FRO-BHX 1.5
FRO-MXP 1.5
TRD-TLV 1.5
FDE-ALC 1.5
LKL-AAR 1.5
OSL-ICN 1.49
SVG-AAR 1.47
KRS-MUC 1.47
OSL-DME 1.47
MOL-BLL 1.47
KSU-PLQ 1.46
TRD-GVA 1.46
SVG-DUB 1.46
TRD-GLA 1.45
BOO-AMS 1.45
SVG-TLL 1.45
EVE-RIX 1.44
OSL-TFS 1.44
KRS-MAN 1.44
KSU-ABZ 1.44
OSL-IST 1.43
TOS-BLL 1.43
OSL-LIS 1.43
BOO-TLL 1.43
BGO-DXB 1.43
OSL-SXB 1.43
SVG-HGA 1.43
SDN-BLL 1.43
BGO-ADD 1.43
TRD-HAM 1.42
OSL-DLA 1.42
OSL-BLQ 1.42
OSL-MEX 1.41
EVE-PLQ 1.41
OSL-MAD 1.4
BGO-LLA 1.4
OSL-GZT 1.4
TRD-DUB 1.4
