route,baggage_amount
RVK-PMI 1
BJF-ABZ 1
KSU-FCO 1
BGO-TYS 1
AES-SYD 1
HAU-CGK 1
BOO-VAR 1
SVG-NVT 1
SOG-ZRH 1
AES-ORK 1
OSL-SSG 1
SVG-SYD 1
KRS-SVO 1
KRS-TFN 1
TOS-GRZ 1
HFT-HAM 1
MQN-HEL 1
MJF-AAL 1
TRD-LFW 1
AES-KTW 1
LKN-ORD 1
BGO-ADF 1
OSL-ADF 1
HAU-MLA 1
OSL-COD 1
BGO-STL 1
SVG-KOI 1
HFT-BCN 1
HOV-PMI 1
RVK-ZRH 1
AES-TRN 1
OSL-VAN 1
HFT-NCE 1
KRS-TUL 1
OSY-AAL 1
KRS-BNA 1
MOL-GVA 1
LYR-OTP 1
FRO-WRO 1
MJF-TLL 1
EVE-GIG 1
ALF-DUB 1
ALF-SDU 1
SVG-IBZ 1
ANX-ARN 1
BGO-BOJ 1
FDE-AAL 1
SKN-FRA 1
KKN-SOF 1
MOL-SOF 1
RVK-HEL 1
KRS-BOD 1
LKL-BRU 1
SVG-KRN 1
OSL-BRR 1
HOV-SYY 1
SVG-LUN 1
AES-BSL 1
BOO-GLA 1
SVG-HMO 1
OSL-GSO 1
SVG-RDM 1
SVG-LCH 1
BGO-DAB 1
SOG-STR 1
KRS-LCG 1
TOS-VKO 1
FRO-LLA 1
OSL-JAN 1
BNN-MAD 1
SVJ-MAN 1
HFT-MAN 1
SVG-PNS 1
LKL-PLQ 1
FRO-VAA 1
OSY-OTP 1
KSU-PRG 1
LKN-ATH 1
OSL-PUS 1
OSL-GDL 1
OSL-JAV 1
BGO-BDS 1
AES-HND 1
HAU-BRE 1
BGO-NJF 1
HFT-KRK 1
AES-SXB 1
HFT-ZRH 1
SDN-AAL 1
OSL-SEZ 1
HOV-MUC 1
AES-SJD 1
BDU-STR 1
