route,change
LKL-MJF 0.57
FRO-AES 0.57
TRD-KSU 0.56
MOL-TRD 0.56
SSJ-FRO 0.56
HAU-FDE 0.56
SVJ-HFT 0.56
OSY-FRO 0.56
TRD-MOL 0.55
BDU-FDE 0.55
FDE-HAU 0.55
EVE-OSY 0.55
KRS-HAA 0.54
AES-SOJ 0.54
SVJ-ALF 0.54
HFT-HOV 0.54
AES-RVK 0.53
KSU-HFT 0.52
AES-HFT 0.5
KKN-MJF 0.5
KKN-SOG 0.5
MOL-LKN 0.5
VDS-HAA 0.5
ANX-LYR 0.5
MJF-LKN 0.5
MOL-SOG 0.5
BNN-SOG 0.5
OSY-AES 0.5
LKN-LYR 0.5
BVG-ANX 0.5
FDE-ANX 0.5
SVG-MEH 0.5
KSU-OSY 0.5
SKN-MEH 0.5
KKN-LKL 0.5
SKN-RVK 0.5
HOV-HVG 0.5
MJF-FDE 0.5
OSY-HAU 0.5
LKL-RVK 0.5
FRO-SOJ 0.5
SKN-SOJ 0.5
MQN-SOG 0.5
AES-KSU 0.5
SSJ-LYR 0.5
MJF-LYR 0.5
SVJ-VDS 0.5
RVK-SDN 0.5
RVK-LKL 0.5
HFT-OSY 0.5
RET-BNN 0.5
AES-LYR 0.46
SKN-TOS 0.45
TRD-AES 0.45
TOS-SKN 0.45
RVK-EVE 0.44
HVG-LKN 0.44
HFT-SVJ 0.43
SVJ-MEH 0.43
RVK-SSJ 0.42
BGO-FDE 0.41
FRO-HAU 0.4
AES-MQN 0.4
ALF-HAA 0.4
